"Index","btc","dash","xrp","xmr","ltc","doge","nxt","nmc","crix","Euribor","Euribor_AM","Euribor_1Y","Euribor_3M","Open_price_EuroUK","High_price_EuroUK","Low_price_EuroUK","Close_price_EuroUK","Open_price_EuroUS","High_price_EuroUS","Low_price_EuroUS","Close_price_EuroUS","lowerBand_btc","lowerBand_dash","lowerBand_xrp","lowerBand_xmr","lowerBand_ltc","lowerBand_doge","lowerBand_nxt","lowerBand_nmc","lowerBand_crix","lowerBand_Euribor","lowerBand_Euribor_AM","lowerBand_Euribor_1Y","lowerBand_Euribor_3M","lowerBand_Open_price_EuroUK","lowerBand_High_price_EuroUK","lowerBand_Low_price_EuroUK","lowerBand_Close_price_EuroUK","lowerBand_Open_price_EuroUS","lowerBand_High_price_EuroUS","lowerBand_Low_price_EuroUS","lowerBand_Close_price_EuroUS","middleBand_btc","middleBand_dash","middleBand_xrp","middleBand_xmr","middleBand_ltc","middleBand_doge","middleBand_nxt","middleBand_nmc","middleBand_crix","middleBand_Euribor","middleBand_Euribor_AM","middleBand_Euribor_1Y","middleBand_Euribor_3M","middleBand_Open_price_EuroUK","middleBand_High_price_EuroUK","middleBand_Low_price_EuroUK","middleBand_Close_price_EuroUK","middleBand_Open_price_EuroUS","middleBand_High_price_EuroUS","middleBand_Low_price_EuroUS","middleBand_Close_price_EuroUS","upperBand_btc","upperBand_dash","upperBand_xrp","upperBand_xmr","upperBand_ltc","upperBand_doge","upperBand_nxt","upperBand_nmc","upperBand_crix","upperBand_Euribor","upperBand_Euribor_AM","upperBand_Euribor_1Y","upperBand_Euribor_3M","upperBand_Open_price_EuroUK","upperBand_High_price_EuroUK","upperBand_Low_price_EuroUK","upperBand_Close_price_EuroUK","upperBand_Open_price_EuroUS","upperBand_High_price_EuroUS","upperBand_Low_price_EuroUS","upperBand_Close_price_EuroUS"
2014-10-07,331.7238,2.09666090079142,0.004772,0.991089804467707,3.81251140666528,0.000293397379158669,0.0250038437422545,0.959715371082843,576.086833255502,0.079,0.079,0.333,0.079,0.7866,0.7873,0.7832,0.7868,1.2654,1.2681,1.2582,1.2668,315.531487805404,2.02902388857046,0.00438878662721703,0.804571015381038,3.57514376770401,0.00016616898837867,0.0217873511671324,0.881073355472123,550.535310265928,0.0777624447514743,0.0777624447514743,0.329887884755488,0.0777624447514743,0.774552018887035,0.775368434524656,0.771398488986393,0.774148216061375,1.25596310684295,1.25989897956549,1.24632119950031,1.25007567219005,416.752603333333,2.90808607879326,0.0048297,1.46912877320888,4.63016544421149,0.000299875560092072,0.0323697250539553,1.07168491510517,718.88522939577,0.0835,0.0835,0.3457,0.0835,0.788663333333333,0.790716666666667,0.785413333333333,0.78827,1.28193,1.28524666666667,1.27575,1.27920333333333,517.973718861262,3.78714826901605,0.00527061337278297,2.13368653103671,5.68518712071896,0.000433582131805473,0.0429520989407782,1.26229647473822,887.235148525612,0.0892375552485257,0.0892375552485257,0.361512115244513,0.0892375552485257,0.802774647779631,0.806064898808678,0.799428177680274,0.802391783938625,1.30789689315706,1.31059435376785,1.30517880049969,1.30833099447662
2014-10-08,353.3901,2.3445101902231,0.004787,1.08959971516022,3.9235391909008,0.000289674631147995,0.0257178154940505,1.00923771028193,611.770339754658,0.08,0.08,0.333,0.08,0.787,0.7903,0.785,0.7874,1.2668,1.2748,1.2621,1.2733,310.959443217958,1.98173484230277,0.00439305358523862,0.784461687425734,3.51985491158763,0.000178313849874364,0.0213018689411227,0.879375071635736,542.613089101101,0.0787573497671701,0.0787573497671701,0.330262739557824,0.0787573497671701,0.77495583491164,0.775915724991747,0.771933987420339,0.774709227164716,1.25499831811623,1.25907245046014,1.24530563556733,1.24940384496355,411.78998,2.88151329061736,0.00483176666666667,1.44007116453746,4.58578643439774,0.000303413663211544,0.03197330510147,1.06948415142469,710.663625842426,0.0826666666666667,0.0826666666666667,0.344333333333333,0.0826666666666667,0.788466666666667,0.790436666666667,0.78515,0.788036666666667,1.28096666666667,1.28423,1.27462333333333,1.27826333333333,512.620516782042,3.78129173893196,0.00527047974809471,2.09568064164918,5.65171795720785,0.000428513476548724,0.0426447412618172,1.25959323121364,878.71416258375,0.0865759835661633,0.0865759835661633,0.358403927108843,0.0865759835661633,0.801977498421694,0.804957608341587,0.798366012579661,0.801364106168618,1.3069350152171,1.30938754953986,1.30394103109934,1.30712282170311
2014-10-09,358.395,2.34138841195177,0.004821,1.08859434047361,3.84554532038348,0.000290016640779543,0.0252383517945011,1.05377241693155,620.144816400619,0.079,0.079,0.332,0.079,0.7875,0.7894,0.7851,0.7874,1.2732,1.2791,1.2663,1.269,308.455811666643,1.94779072388682,0.00439766123113988,0.761547769845326,3.469087019571,0.000189207947614819,0.0208492932158122,0.880771360455142,538.145311931359,0.0790603389889404,0.0790603389889404,0.330080124730421,0.0790603389889404,0.775403805466459,0.776426733034137,0.772410359740855,0.775629638026105,1.25422648639089,1.25874062243406,1.2446801714392,1.24932541657611,407.865483333333,2.86776783988509,0.00483446666666667,1.41393635935772,4.54781088322562,0.000307161079113737,0.0316103859053392,1.0698359925455,704.162643877069,0.0822,0.0822,0.343233333333333,0.0822,0.788056666666667,0.789993333333334,0.784733333333333,0.787603333333333,1.28005333333333,1.28351666666667,1.27375666666667,1.27772,507.275155000023,3.78774495588337,0.00527127210219345,2.06632494887012,5.62653474688025,0.000425114210612655,0.0423714785948663,1.25890062463585,870.179975822779,0.0853396610110596,0.0853396610110596,0.356386541936246,0.0853396610110596,0.800709527866875,0.80355993363253,0.797056306925812,0.799577028640562,1.30588018027578,1.30829271089927,1.30283316189413,1.30611458342389
2014-10-10,357.555,2.20988608136626,0.004866,1.13055033185983,3.75580845469353,0.000268505465460274,0.0244606572139884,1.03498507222582,618.274896479396,0.079,0.079,0.333,0.079,0.7863,0.7894,0.7847,0.7852,1.269,1.2715,1.2604,1.2627,307.238341612073,1.90029117288547,0.00440210868657333,0.76871818652208,3.44168822865742,0.000200704110939776,0.0206634419581512,0.881949093836059,535.774639429732,0.079209211311347,0.079209211311347,0.329951609067547,0.079209211311347,0.7762991393853,0.777561493689268,0.772702195240413,0.775645026423745,1.25396290570361,1.25836646781954,1.24424947250001,1.24861118260025,404.086856666667,2.84945515781515,0.00483766666666667,1.3914837959895,4.50785642949922,0.000310329210133694,0.0312396981708574,1.07114970200873,697.89703926305,0.0818666666666667,0.0818666666666667,0.3423,0.0818666666666667,0.78762,0.789516666666667,0.784323333333333,0.78708,1.27950666666667,1.28296333333333,1.27310666666667,1.27690333333333,500.935371721261,3.79861914274483,0.00527322464676,2.01424940545692,5.57402463034101,0.000419954309327613,0.0418159543835635,1.26035031018141,860.019439096368,0.0845241220219864,0.0845241220219864,0.354648390932453,0.0845241220219864,0.7989408606147,0.801471839644066,0.795944471426253,0.798514973576255,1.30505042762973,1.30756019884712,1.30196386083333,1.30519548406642
2014-10-11,359.515,2.10695029932207,0.004758,1.07458895817551,3.75015824026884,0.000278140587574893,0.023756043421006,1.03321621732741,621.403415965557,0.079,0.079,0.333,0.079,0.7863,0.7894,0.7847,0.7852,1.269,1.2715,1.2604,1.2627,306.605205098038,1.84430263376064,0.00440641686453574,0.77079179027461,3.42730866545649,0.00020992855386509,0.020562919628232,0.881602972881331,534.367099607207,0.0789382228734801,0.0789382228734801,0.329434279582412,0.0789382228734801,0.776354064048993,0.777465427597006,0.772966835774812,0.775694304504788,1.2533898441693,1.25774957037133,1.24377915737044,1.24796292892837,400.101563333333,2.82942341226297,0.00484163333333333,1.36395316033865,4.45533958519387,0.000313053782317333,0.0307407231450102,1.07096288971348,691.259122434415,0.0816,0.0816,0.3415,0.0816,0.787076666666667,0.788946666666667,0.783973333333333,0.7867,1.27869,1.28214,1.27218,1.27594,493.597921568629,3.8145441907653,0.00527684980213092,1.95711453040268,5.48337050493125,0.000416179010769575,0.0409185266617885,1.26032280654563,848.151145261622,0.0842617771265199,0.0842617771265199,0.353565720417588,0.0842617771265199,0.797799269284341,0.800427905736328,0.794979830891855,0.797705695495212,1.3039901558307,1.30653042962867,1.30058084262956,1.30391707107163
2014-10-12,374.1675,2.13044497585104,0.004837,1.0726193263239,3.86534176703954,0.00029125380112149,0.0245455370400808,1.0669753127612,645.907031998599,0.079,0.079,0.333,0.079,0.7863,0.7894,0.7847,0.7852,1.269,1.2715,1.2604,1.2627,307.127664344573,1.79152071004796,0.00441031122177406,0.769556726150125,3.41763627477139,0.000220207071121688,0.0208118881629996,0.882627279335158,534.889601688025,0.0786376058870284,0.0786376058870284,0.328874331950106,0.0786376058870284,0.776472407353743,0.77774554719224,0.773293766519106,0.776077790273516,1.25304203723153,1.2575349438378,1.24354154499617,1.24784132003372,396.206146666667,2.80709461542314,0.00484203333333333,1.33544206653971,4.39882670998749,0.000315398670810228,0.0301759521678304,1.07075148135102,684.753008472667,0.0814333333333334,0.0814333333333334,0.340866666666667,0.0814333333333334,0.78673,0.788666666666667,0.783666666666667,0.786373333333334,1.27793666666667,1.28135333333333,1.27121,1.27494666666667,485.28462898876,3.82266852079832,0.0052737554448926,1.90132740692929,5.3800171452036,0.000410590270498768,0.0395400161726611,1.25887568336688,834.616415257309,0.0842290607796383,0.0842290607796383,0.352859001383227,0.0842290607796383,0.796987592646257,0.799587786141094,0.794039566814227,0.796668876393151,1.3028312961018,1.30517172282887,1.29887845500383,1.30205201329961
2014-10-13,387.0388,2.3412407144159,0.004806,1.09594294853969,3.85646442947768,0.000283999425409986,0.0239737201670708,1.07771290918643,666.830648963714,0.082,0.082,0.336,0.082,0.7853,0.7932,0.7846,0.7925,1.2636,1.2761,1.2618,1.2752,309.519007810421,1.75614700571161,0.00441765731456153,0.772534128263589,3.44224548504463,0.000224493765425828,0.0210620407027547,0.884816634429379,538.596011010762,0.0785376058870283,0.0785376058870283,0.32870281462103,0.0785376058870283,0.776700484564439,0.777920619634436,0.773714364539465,0.776195032960222,1.25247410359999,1.25754124569007,1.24349741444932,1.24808249856224,392.888813333333,2.78405725274746,0.00484673333333333,1.30912200221284,4.34952652068788,0.000318207584496801,0.0295981501104392,1.07254049154855,679.212921430583,0.0813333333333333,0.0813333333333333,0.340333333333333,0.0813333333333333,0.78644,0.788376666666667,0.783373333333333,0.78599,1.27715666666667,1.28047333333333,1.27019666666667,1.27382333333333,476.258618856246,3.81196749978331,0.00527580935210513,1.84570987616209,5.25680755633113,0.000411921403567773,0.0381342595181236,1.26026434866771,819.829831850405,0.0841290607796383,0.0841290607796383,0.351963852045637,0.0841290607796383,0.796179515435562,0.798832713698898,0.793032302127202,0.795784967039779,1.30183922973334,1.30340542097659,1.29689591888401,1.29956416810442
2014-10-14,398.2888,2.04932146608131,0.004873,1.07248827890684,4.06788501936443,0.00028297959459738,0.0253018929390866,1.0882671791386,685.78473375517,0.082,0.082,0.34,0.082,0.7926,0.7961,0.7897,0.7958,1.2751,1.2768,1.2639,1.2658,312.853802744606,1.70630454500777,0.0044375254693377,0.781034566526747,3.48501934229235,0.000224491506796824,0.0210327259911412,0.88620775165163,544.17929024218,0.0785376058870283,0.0785376058870283,0.328788030684484,0.0785376058870283,0.776643294426055,0.777995332539153,0.773895463980819,0.776187930542224,1.25228421716062,1.25784741879211,1.24374927931873,1.24880833216105,389.923396666667,2.76703031087652,0.00484983333333333,1.28495109416235,4.29700070814768,0.000318946360747899,0.0290314190648924,1.07380317652857,674.220214826273,0.0813333333333333,0.0813333333333333,0.3399,0.0813333333333333,0.786116666666667,0.788213333333334,0.783076666666667,0.78585,1.27619666666667,1.27974666666667,1.26923,1.27311666666667,466.992990588727,3.82775607674528,0.00526214119732897,1.78886762179795,5.10898207400301,0.000413401214698974,0.0370301121386435,1.26139860140551,804.261139410366,0.0841290607796383,0.0841290607796383,0.351011969315516,0.0841290607796383,0.795590038907279,0.798431334127515,0.792257869352515,0.795512069457777,1.30010911617271,1.30164591454122,1.29471072068127,1.29742500117228
2014-10-15,392.19,2.0604839187155,0.004825,0.982716904984453,4.02462291592288,0.000271552939052165,0.023772946145875,1.0546079299665,674.98762929797,0.081,0.081,0.338,0.081,0.7959,0.8046,0.7927,0.8014,1.2658,1.2885,1.2623,1.2836,317.367246687491,1.66033149234696,0.00443567057086596,0.806951493983268,3.51015100858503,0.000221428807585064,0.0211160265863378,0.888502185358402,551.577238510114,0.0785376058870283,0.0785376058870283,0.329060310371208,0.0785376058870283,0.776652588686373,0.776874151011526,0.773907967881743,0.775430117653582,1.25293842714611,1.2580211819074,1.24421742166899,1.24880554063712,387.37319,2.74257621259526,0.00484006666666667,1.26043436752195,4.25311451369659,0.000317277145758851,0.0286217210410791,1.07504013015982,669.854683172583,0.0813333333333333,0.0813333333333333,0.3396,0.0813333333333333,0.786036666666667,0.788146666666667,0.78295,0.78582,1.27562,1.27904333333333,1.26833333333333,1.27209666666667,457.379133312509,3.82482093284356,0.00524446276246737,1.71391724106063,4.99607801880815,0.000413125483932639,0.0361274154958205,1.26157807496124,788.132127835052,0.0841290607796383,0.0841290607796383,0.350139689628792,0.0841290607796383,0.79542074464696,0.799419182321808,0.791992032118257,0.796209882346418,1.29830157285389,1.30006548475926,1.29244924499767,1.29538779269621
2014-10-16,379.3913,2.16605337301468,0.004849,0.99116479249245,3.96327834295924,0.000256204497162909,0.0230914296516661,1.01746648409828,653.498230517304,0.081,0.081,0.339,0.081,0.8012,0.8027,0.7945,0.7964,1.2835,1.2844,1.2704,1.2807,321.152602037905,1.63348972297089,0.00444167846227757,0.828788090235967,3.53817690007936,0.000217794455349263,0.021309470686157,0.889275314443056,557.822619954534,0.0785376058870283,0.0785376058870283,0.329008279585898,0.0785376058870283,0.775817500597534,0.776789091976422,0.774064417956264,0.775492686659622,1.25278079155243,1.25906996239081,1.24510610558085,1.25002401471091,384.67848,2.70940916925468,0.00483246666666667,1.23010581910344,4.2158949721631,0.000315473156119213,0.0281753912492349,1.07625684577685,665.245396623027,0.0813333333333333,0.0813333333333333,0.339233333333333,0.0813333333333333,0.786016666666667,0.788353333333334,0.78292,0.78595,1.27456333333333,1.27872666666667,1.26738666666667,1.27175,448.204357962095,3.78532861553846,0.00522325487105576,1.63142354797091,4.89361304424683,0.000413151856889162,0.0350413118123128,1.26323837711065,772.66817329152,0.0841290607796383,0.0841290607796383,0.349458387080768,0.0841290607796383,0.796215832735799,0.799917574690246,0.791775582043735,0.796407313340378,1.29634587511424,1.29838337094252,1.28966722775248,1.29347598528909
2014-10-17,380.2925,2.26613460778046,0.004903,0.964447289439265,3.97665184111237,0.000248851189921264,0.0223892868999211,1.02221218932285,654.904785787484,0.081,0.081,0.34,0.081,0.7962,0.7981,0.7922,0.7929,1.2809,1.2836,1.2742,1.2761,324.624111174053,1.66421365556979,0.00451027780697813,0.847516284121587,3.57808256754066,0.000215353976547472,0.0211280683563176,0.904519311980897,563.966361809278,0.0785466655667384,0.0785466655667384,0.329220594005299,0.0785466655667384,0.775981148436886,0.776720042202464,0.773734266064551,0.775330653240143,1.25384214299665,1.25992568245847,1.2452777124256,1.25020363467722,381.905106666667,2.67154352194773,0.0048238,1.20222315309326,4.17965669913341,0.000314506728398572,0.0276974278358366,1.07284218699632,660.479852709129,0.0813333333333333,0.0813333333333333,0.339,0.0813333333333333,0.786166666666667,0.788413333333334,0.782886666666666,0.785966666666667,1.27422333333333,1.27822666666667,1.26666333333333,1.27124333333333,439.18610215928,3.67887338832567,0.00513732219302187,1.55693002206493,4.78123083072617,0.000413659480249672,0.0342667873153557,1.24116506201175,756.993343608981,0.0841200010999283,0.0841200010999283,0.348779405994701,0.0841200010999283,0.796352184896447,0.800106624464203,0.792039067268782,0.79660268009319,1.29460452367002,1.29652765087486,1.28804895424106,1.29228303198945
2014-10-18,389.1163,2.2343222082746,0.004967,0.959551883019213,4.03336255045972,0.000255008163236693,0.0230135421169947,1.04025888938791,669.65449091144,0.081,0.081,0.34,0.081,0.7962,0.7981,0.7922,0.7929,1.2809,1.2836,1.2742,1.2761,324.473805029034,1.72196967883565,0.00451630743440982,0.845510838592262,3.57725631288925,0.000212597204727959,0.0209268514732503,0.906462228529568,563.927863455318,0.078524077247754,0.078524077247754,0.329478434091638,0.078524077247754,0.775428988410631,0.776284188254322,0.773237012977067,0.775141820122083,1.25372172359935,1.26021777367382,1.24567038345481,1.25133614343835,379.427396666667,2.62261964978643,0.0048056,1.17628977425092,4.14478386924027,0.000313880030979069,0.0272804722910231,1.06383678152012,656.131534171616,0.0813,0.0813,0.338766666666667,0.0813,0.786163333333333,0.788453333333334,0.782966666666667,0.786046666666667,1.27372666666667,1.27774333333333,1.26630333333333,1.27089666666667,434.380988304299,3.52326962073722,0.00509489256559018,1.50706870990957,4.71231142559129,0.000415162857230179,0.033634093108796,1.22121133451067,748.335204887914,0.0840759227522459,0.0840759227522459,0.348054899241695,0.0840759227522459,0.796897678256035,0.800622478412345,0.792696320356266,0.79695151321125,1.29373160973398,1.29526889299285,1.28693628321186,1.29045718989498
2014-10-19,386.945,2.25611697429127,0.004946,0.989775030122734,3.98070056940664,0.00023806172412696,0.0230626071527286,1.04269507361453,665.517774423656,0.081,0.081,0.34,0.081,0.7962,0.7981,0.7922,0.7929,1.2809,1.2836,1.2742,1.2761,323.515010428254,1.72484729956667,0.00450943270105086,0.839300396531919,3.5582074525627,0.00020843699759232,0.0205180905823054,0.901173173417073,562.229396175274,0.0785680079960138,0.0785680079960138,0.329789468489124,0.0785680079960138,0.775054321567204,0.776028096167171,0.772995840029871,0.775039833591907,1.25459430309096,1.26072704548126,1.24608366464951,1.25123915141594,378.279106666667,2.56833683779955,0.00479893333333333,1.15600353984334,4.12321137349021,0.000312508418949121,0.0269411368599622,1.05774922629866,654.012211211968,0.0812666666666667,0.0812666666666667,0.338533333333333,0.0812666666666667,0.786363333333333,0.788673333333333,0.783203333333333,0.786206666666667,1.27354333333333,1.27743,1.266,1.27036,433.04320290508,3.41182637603243,0.00508843396561581,1.47270668315477,4.68821529441772,0.000416579840305922,0.0333641831376189,1.21432527918025,745.795026248662,0.0839653253373195,0.0839653253373195,0.347277198177542,0.0839653253373195,0.797672345099462,0.801318570499496,0.793410826636796,0.797373499741426,1.29249236357571,1.29413295451874,1.28591633535049,1.28948084858406
2014-10-20,379.77,2.11188966355245,0.005082,0.938997556742321,3.88742971863004,0.000229595285428342,0.022431734582172,1.01664004428148,653.673475815061,0.081,0.081,0.337,0.081,0.7922,0.793,0.79,0.7915,1.2757,1.2816,1.273,1.2798,324.515237266414,1.70902611197208,0.00449173106347925,0.819448448023376,3.54430279305328,0.000203156305340344,0.0202242330615148,0.908452812709237,563.926318968447,0.0785879149122306,0.0785879149122306,0.33018898861133,0.0785879149122306,0.775155145280834,0.776270072193024,0.773195276485686,0.775068072556984,1.2555959164161,1.26140936812146,1.24663478275624,1.25126004486681,378.068523333333,2.52862344295829,0.00479903333333333,1.14065123884045,4.11202529050571,0.000311248414577138,0.0267225431032866,1.0557837012886,653.522321297566,0.0812,0.0812,0.3383,0.0812,0.786636666666667,0.788996666666667,0.783593333333333,0.786383333333333,1.27316666666667,1.27712,1.26572,1.27013666666667,431.621809400253,3.34822077394449,0.00510633560318742,1.46185402965753,4.67974778795813,0.000419340523813931,0.0332208531450583,1.20311458986797,743.118323626686,0.0838120850877694,0.0838120850877694,0.346411011388669,0.0838120850877694,0.798118188052499,0.801723261140309,0.79399139018098,0.797698594109682,1.29073741691723,1.29283063187854,1.28480521724376,1.28901328846652
2014-10-21,382.4138,2.07731011770936,0.005214,0.947665127634534,3.9253984527564,0.000228078214991806,0.0233194659397453,1.00833173671074,659.448167398178,0.082,0.082,0.339,0.082,0.7919,0.7942,0.7874,0.7893,1.28,1.2839,1.2712,1.2714,324.022097074875,1.67890143736372,0.00448197082399805,0.807095730150425,3.52975268064115,0.000197355843691778,0.0199771889709806,0.90390873062551,563.007430627699,0.0785953460775842,0.0785953460775842,0.330591966205187,0.0785953460775842,0.775150426033325,0.776294979959958,0.773518810097674,0.7751585956012,1.25640961413624,1.26199508426523,1.24730352291857,1.25177423616533,377.110773333333,2.49303373435123,0.00480886666666667,1.12968107440258,4.09944321386647,0.000309150855751352,0.0264765343240657,1.04967355529391,651.768754327436,0.0811333333333333,0.0811333333333333,0.337966666666667,0.0811333333333333,0.786776666666666,0.78915,0.78391,0.786513333333333,1.27261666666667,1.27674333333333,1.2654,1.27003666666667,430.199449591792,3.30716603133874,0.00513576250933528,1.45226641865473,4.6691337470918,0.000420945867810927,0.0329758796771508,1.19543837996231,740.530078027172,0.0836713205890824,0.0836713205890824,0.345341367128146,0.0836713205890824,0.798402907300008,0.802005020040042,0.794301189902326,0.797868071065466,1.2888237191971,1.29149158240143,1.28349647708143,1.288299097168
2014-10-22,379.4425,2.0362366733994,0.005187,0.937859885531412,3.83320399328482,0.000253452859297759,0.0243194367764703,0.959839049057283,654.921788824473,0.084,0.084,0.341,0.084,0.7893,0.7925,0.787,0.7876,1.2715,1.2739,1.2635,1.2648,324.167614735456,1.70415825582031,0.00448596230233639,0.793328590447863,3.5148611853248,0.000193806754038572,0.0200736026197441,0.897560882681225,563.28490914244,0.0783666386320473,0.0783666386320473,0.33073836457317,0.0783666386320473,0.775249910942067,0.776449872458404,0.773696413176158,0.775221386230787,1.25648480826278,1.26219063042371,1.2480105759725,1.2522537154042,376.637233333333,2.46382953351301,0.00483053333333333,1.11856215732628,4.09007780565812,0.000307237104212063,0.0262733688391642,1.04602547526338,650.911072174116,0.0811,0.0811,0.3377,0.0811,0.786906666666666,0.789343333333333,0.78414,0.78657,1.27221,1.27644333333333,1.26502,1.26965666666667,429.10685193121,3.22350081120571,0.00517510436433028,1.44379572420471,4.66529442599143,0.000420667454385555,0.0324731350585843,1.19449006784553,738.537235205792,0.0838333613679526,0.0838333613679526,0.34466163542683,0.0838333613679526,0.798563422391266,0.802236794208263,0.794583586823842,0.797918613769212,1.28793519173722,1.29069603624295,1.28202942402749,1.28705961792913
2014-10-23,356.2,2.08224140260186,0.005148,0.846666668799878,3.71583044752442,0.000245475642670755,0.0213065404501773,0.929960282549345,615.38869544123,0.085,0.085,0.341,0.085,0.7879,0.7917,0.7863,0.7886,1.2648,1.2676,1.2612,1.2644,327.845720356031,1.74771212416732,0.0045006879796264,0.79696225429595,3.54506013372546,0.000190356987295623,0.0201567224090002,0.895791161731268,569.38048484592,0.0781071046816384,0.0781071046816384,0.330784336683541,0.0781071046816384,0.775330996321029,0.776580560709241,0.773773995537544,0.775332348239175,1.25671603865065,1.26248057612595,1.24907725816772,1.25253334013301,376.008273333333,2.42073719908758,0.00484833333333333,1.10819384322339,4.07739386075809,0.000305874729725446,0.0260269521337937,1.04200549771093,649.784401990547,0.0811666666666666,0.0811666666666666,0.337566666666666,0.0811666666666666,0.786963333333333,0.789496666666667,0.784233333333333,0.78665,1.27184,1.27601666666667,1.26442333333333,1.26898666666667,424.170826310635,3.09376227400784,0.00519597868704027,1.41942543215083,4.60972758779072,0.000421392472155268,0.0318971818585872,1.18821983369059,730.188319135174,0.0842262286516949,0.0842262286516949,0.344348996649792,0.0842262286516949,0.798595670345637,0.802412772624092,0.794692671129123,0.797967651760825,1.28696396134935,1.28955275720738,1.27976940849894,1.28543999320032
2014-10-24,354.3175,2.02343498411216,0.005076,0.753465661895687,3.72323677456432,0.000250126009230454,0.0219479280830178,0.920308562902714,612.406370395428,0.085,0.085,0.341,0.085,0.7884,0.79,0.7865,0.7874,1.2645,1.2695,1.2633,1.267,328.274355800793,1.79910352918283,0.00452299435495607,0.793991233508695,3.54978255057559,0.000187795433947269,0.0201470310182993,0.885288462630882,570.17284293199,0.0779726456113843,0.0779726456113843,0.331033108192093,0.0779726456113843,0.775491377886475,0.776785395942964,0.773943421751039,0.775631975582194,1.25672968446869,1.26223885203708,1.2492075521647,1.25226247109659,373.42323,2.37684875976191,0.00486676666666667,1.08789807037337,4.04322963954362,0.000303660857269594,0.0256418847684696,1.03412112843603,645.405064519209,0.0812666666666667,0.0812666666666667,0.3375,0.0812666666666667,0.787066666666667,0.78959,0.784343333333333,0.78681,1.27117,1.27526666666667,1.26366333333333,1.26831666666667,418.572104199207,2.95459399034098,0.00521053897837727,1.38180490723804,4.53667672851165,0.000419526280591918,0.0311367385186399,1.18295379424117,720.637286106429,0.084560687721949,0.084560687721949,0.343966891807907,0.084560687721949,0.798641955446858,0.802394604057036,0.794743244915628,0.797988024417805,1.28561031553131,1.28829448129626,1.27811911450197,1.28437086223675
2014-10-25,347.030494056409,1.94009477101929,0.004717,0.739252277915496,3.66257243396223,0.000248196368333715,0.0214726526181607,0.902441266069711,598.798119770555,0.085,0.085,0.341,0.085,0.7884,0.79,0.7865,0.7874,1.2645,1.2695,1.2633,1.267,327.437789158933,1.79214136486337,0.00453915306428555,0.772323160882012,3.5366216707676,0.000186148281448739,0.0201032496460823,0.8729124300157,568.741276123116,0.0777833616643513,0.0777833616643513,0.331021516052284,0.0777833616643513,0.775835348101475,0.777205413232752,0.774401276547436,0.776016695114193,1.25618125649171,1.26161750470268,1.24895064282132,1.25211289185568,371.203146666666,2.33290590430187,0.00488166666666667,1.06303466151404,4.0124741087322,0.000300399278616631,0.0253048787613744,1.02771908397682,641.618847648867,0.0813333333333333,0.0813333333333333,0.3374,0.0813333333333333,0.78722,0.789753333333333,0.784533333333333,0.786986666666666,1.27050333333333,1.27470666666667,1.26319666666667,1.26795333333333,414.9685041744,2.87367044374036,0.00522418026904779,1.35374616214608,4.48832654669681,0.000414650275784523,0.0305065078766666,1.18252573793794,714.496419174617,0.0848833050023153,0.0848833050023153,0.343778483947715,0.0848833050023153,0.798604651898524,0.802301253433915,0.794665390119231,0.797956638219139,1.28482541017496,1.28779582863066,1.27744269051202,1.28379377481099
2014-10-26,350.1888,1.9186199549095,0.004544,0.680523240705687,3.70921465406223,0.000247336403507083,0.0214306069199881,0.910934166037537,603.343744932357,0.085,0.085,0.341,0.085,0.7884,0.79,0.7865,0.7874,1.2645,1.2695,1.2633,1.267,326.796831022927,1.78913250752016,0.00453219065521615,0.751098580554207,3.5300790347793,0.000196182161239782,0.0203211936117945,0.874245571466207,567.646578130286,0.0776556006313259,0.0776556006313259,0.330988182718951,0.0776556006313259,0.776298005595571,0.777787997057652,0.774866892856413,0.77648887534109,1.25572128162238,1.26121809037302,1.24883879050035,1.25184935099437,369.17157980188,2.29825690510959,0.00488226666666667,1.04147016312089,3.98505154909724,0.000296321177957592,0.0249819273137824,1.02219781459734,638.086545153653,0.0814333333333333,0.0814333333333333,0.337366666666667,0.0814333333333333,0.787446666666667,0.789986666666667,0.784813333333333,0.78719,1.27005666666667,1.27441333333333,1.26298333333333,1.26769,411.546328580833,2.80738130269903,0.00523234267811719,1.33184174568756,4.44002406341518,0.000396460194675402,0.0296426610157703,1.17015005772848,708.526512177021,0.0852110660353407,0.0852110660353407,0.343745150614382,0.0852110660353407,0.798595327737762,0.802185336275681,0.794759773810254,0.797891124658909,1.28439205171095,1.28760857629364,1.27712787616631,1.28353064900563
